progress;finished;duration;experience;oss_experience;repo_name;PR_amount;role;role_text;job;is_daily_job;testing;test_kind;test_kind_text;test_coverage_kind;test_coverage_kind_text;code_coverage_aware;code_coverage_amount;code_coverage_location;test_tooling;PR_comments;PR_comments_kind;PR_comments_count_tests;PR_comments_count_code_quality;PR_comments_count_defect;PR_comments_kind_other;reviewers;CR_checklist;CR_checklist_location;PR_checks;PR_checks_type;PR_checks_type_other;how_CR_helps;use_asats;asats_name;gha_or_apps;gha_type;which_app;CI_workflows;CI_configuration;CI_when_how_check;CI_situation;any_bots;which_bots;newcomer_guidelines;building_guidelines;quote_consent;archive_consent;job_academia;job_industry;job_oss;job_other;test_kind_unit;test_kind_integration;test_kind_validation;test_kind_system;test_kind_other;tc_kind_line;tc_kind_branch;tc_kind_mutation;tc_kind_other
100.0;TRUE;794;10 years and more;10 years ago or more;opencast/opencast;More than 100;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Maintainer/Project (co-)owner;Open Source Software,Other;Yes;Yes;Unit testing;;Statement/Line coverage,Branch coverage;;No, this information is not on the GitHub page of the project.;;;junit, phantomjs, bespoke test scripts;0-25 as author, 1-10 as maintainer;Code quality or maintainability defects,Functional defects,Other (Please specify the subject and number of comments in the text box below);;;;Developer encouragement;1;Yes (Please provide a link to it in the text box below):;https://docs.opencast.org/develop/developer/#development-process/#contributing-code;Yes;Build checks,Test results;;Identifying defects, and style variances.  Also exposes additional bugs in related (but unchanged) code when sufficiently experienced developers review incoming changes;Yes;;Yes, only GitHub Actions.;Build and test pipelines, automated release workflows, UI translation fetch from Crowdin;;Yes.;Write to .github, commit and push;I make a lot of use of the gh commandline tool, but we also get email reports of failures;I have a full copy of our CI system internally, which makes multi-tasking builds easier since I can push branches far faster than I can build and package.  This lets me work quickly and not have to pause while things build when working on lots of small changes.;Yes.;dependabot, crowdin bot;https://docs.opencast.org/develop/developer/#development-process/#contributing-code;https://github.com/opencast/opencast/blob/develop/CONTRIBUTING.md, https://docs.opencast.org/develop/developer/#development-environment/;Yes;Yes;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
100.0;TRUE;564;7 to 10 years;3 to 6 years ago;enthought/traits;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Industry;No;Yes;Unit testing,Integration testing,Validation testing;;Statement/Line coverage,Branch coverage;;No, this information is not on the GitHub page of the project.;;;unittest;3;Tests,Code quality or maintainability defects,Functional defects;1;1;1;;I don't know.;No.;;Yes;Code quality warnings,Build checks,Test results;;by pointing out superficial issues related to code style but also meaningful underlying issues related to the proposed solution;No.;;Yes, only GitHub Actions.;I'm not sure what you mean by what type but we use GitHub Actions to run the testsuite.;;Yes.;Using yaml configuration files that are checked into the GitHub repository;By going to the Actions page;Because the project supports multiple versions of Python and is platform-independent, it would be cumbersome for me to personally check the code on the various supported version, platform combinations;No.;;No, it seems we dont have a contributing document meant for newcomers at the moment;Not at the moment;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
100.0;TRUE;1137;7 to 10 years;3 to 6 years ago;cakephp/cakephp;Less than 10;Source code contributor;;Industry;Yes;Yes;Unit testing,Integration testing;;Statement/Line coverage;;Yes, I know. (Please specify in the text box below);94;;PHPUnit;30;Code quality or maintainability defects;;30;;;More than 2;Yes (Please provide a link to it in the text box below):;https://github.com/cakephp/cakephp/blob/4.x/.github/CONTRIBUTING.md;Yes;Code quality warnings,Code coverage reports,Build checks,Test results;;Get confirmation from other core members + different perspective's on problems and/or solutions;Yes;;Yes, only GitHub Actions.;"'- CI to perform PHPunit tests, code style checking, static analysis and code coverage reporting on a per PR basis
- Custom CI scripts to deploy e.g. our custom Python Sphinx Documentation to https://api.cakephp.org/4.4/
- actions/stale to mark/close stale issues and pull requests";;Yes.;Via adjusting the YML files in the .github/workflows folder as described in the Github Actions Documentation.;Whenever a new PR comes in.;I regularely forget code style checks before pushing my branch and creating the PR.;Yes.;Dependabot and Codecov.io;"Every important part is described in https://github.com/cakephp/cakephp/blob/4.x/.github/CONTRIBUTING.md
If there are any further questions we would recommend the user to join our discord and/or slack server to talk in the support chat about specific problems.";Yes;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;873;7 to 10 years;3 to 6 years ago;vas3k/vas3k.club;Less than 10;Source code contributor;;Industry;Yes;Yes;Unit testing,Integration testing;;Statement/Line coverage,Branch coverage;;No, this information is not on the GitHub page of the project.;;;pytest;2;Tests;;;;;1;Yes (Please provide a link to it in the text box below):;https://github.com/vas3k/vas3k.club/blob/master/CONTRIBUTING.md;Yes;;;;No.;;Yes, only GitHub Actions.;"actions/checkout@v3
actions/setup-python@v4
actions/setup-node@v3
actions/cache@v3";;Yes.;;;I used CI workflows tests execution time as a measure to improve;Yes.;dependabot;https://github.com/vas3k/vas3k.club/blob/master/CONTRIBUTING.md;https://github.com/vas3k/vas3k.club/blob/master/CONTRIBUTING.md;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
100.0;TRUE;1226;7 to 10 years;7 to 10 years ago;SVF-tools/SVF;Less than 10;Source code contributor;;Academia;No;Yes;Unit testing,Validation testing;;Statement/Line coverage;;No, but I can find this information somewhere on project's GitHub. (Please specify in the text box below);;63.65%;ctest;5;Functional defects;;;5;;1;No.;;Yes;Code coverage reports,Build checks,Test results;;Making changes consistently in multiple code places, including where I wasn't aware of;No.;;Yes, only GitHub Actions.;checkout, setup-xcode, codecov-action;;Yes.;"write .github/workflows/github-action.yml
";github web UI, after creating PR;missing sign off in commits;I don't know.;;no;no;Yes;Yes;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;622;10 years and more;10 years ago or more;httpie/httpie;Less than 10;Source code contributor;;Industry;No;Yes;Unit testing,Integration testing;;Statement/Line coverage;;No, but I can find this information somewhere on project's GitHub. (Please specify in the text box below);;95%;Pytest, coveralls, flake8;0;;;;;;0;Yes (Please provide a link to it in the text box below):;https://github.com/httpie/httpie/blob/master/CONTRIBUTING.md;Yes;Code quality warnings,Code coverage reports,Build checks,Test results;;;Yes;;I don't know.;;;Yes.;;;;I don't know.;;https://github.com/httpie/httpie/blob/master/CONTRIBUTING.md;https://github.com/httpie/httpie/blob/master/CONTRIBUTING.md;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;849;1 to 3 years;1 to 3 years ago;casdoor/casdoor;More than 100;Source code contributor;;Open Source Software;Yes;Yes;Unit testing,Integration testing;;Other (Please specify in the text box below);;No, this information is not on the GitHub page of the project.;;;gotest, github actions, eje2;more then 10;Code quality or maintainability defects,Other (Please specify the subject and number of comments in the text box below);;;;;1;No.;;Yes;Build checks,Test results;;imporve code quality and see it's work right;I don't know.;i dont know;Yes, both.;;;Yes.;by yml file;after pull request it's work auto and show result in pr page;see my change after merge quickly;Yes.;issue assign bot;i dont' know, seems not one in there;;Yes;Yes;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;TRUE
100.0;TRUE;736;10 years and more;10 years ago or more;ansible-thoteam/nexus3-oss;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Other;No;Yes;Validation testing,System testing;;;;;;;molecule;0;;;;;;0;Yes (Please provide a link to it in the text box below):;CONTRIBUTING;No.;;;;No.;;Yes, only GitHub Actions.;travis;;Yes.;By enabling Travis ci;On every PR;I can't live without them;No.;;CONTRIBUTING;;Yes;Yes;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;693;1 to 3 years;1 to 3 years ago;tektoncd/results;10 to 50;Source code contributor;;Industry,Open Source Software;Yes;Yes;Unit testing,Integration testing;;Statement/Line coverage;;No, but I can find this information somewhere on project's GitHub. (Please specify in the text box below);;;go test, knative test, ;;Code quality or maintainability defects;;;;;More than 2;Yes (Please provide a link to it in the text box below):;https://github.com/tektoncd/cli/blob/main/CONTRIBUTING.md;Yes;Code coverage reports,Build checks,Test results;;;Yes;;Yes, both.;CodeQL analysis, doc gen, other static checks;;Yes.;On a Kubernetes cluster and triggering them using webhooks and GitHub Apps or using a GitHub Actions;The CI bot puts test results in the PR comments and the GitHub Actions are inbuilt in the GitHub;;Yes.;Dependabot, Tekton-bot;https://github.com/tektoncd/community/blob/main/standards.md;yes;Yes;Yes;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;297;10 years and more;10 years ago or more;dhis2/dhis2-docs;Less than 10;Source code contributor;;Open Source Software,Other;Yes;I don't know.;;;;;;;;;Not so many;Code quality or maintainability defects;;;;;1;Not aware of it.;;Yes;;;;I don't know.;;I don't know.;;;I don't know.;;;;Yes.;;;;Yes;Yes;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;1859;7 to 10 years;1 to 3 years ago;propelorm/Propel2;Less than 10;Source code contributor;;Industry,Other;No;Yes;Unit testing,Integration testing;;Statement/Line coverage;;No, but I can find this information somewhere on project's GitHub. (Please specify in the text box below);;89%;phpunit;That was a review I did, gave 8 comments;Code quality or maintainability defects,Functional defects;;7;1;;More than 2;Not aware of it.;;No.;;;Giving reviews helps me to better understand changes to the shared codebase made by others and to make sure things are not getting worse. Getting reviews helps me to find issues with my code, better understand other people's expectations/focus and it gives me a bit of reassurance that things will keep working (and if they don't, I am not the only one to blame) ;Yes;;Yes, both.;Automated testing of PRs;Codecov;Yes.;folder in the repo with ci.yml;PR checks are integrated into GitHub;It uses databases of vendors I don't test locally and other PHP versions;No.;;There is a short paragraph on the main page, outlining the process and linking and a more detailed but slightly unordered page at http://propelorm.org/contribute.html;no;Yes;Yes;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE
100.0;TRUE;1031;10 years and more;10 years ago or more;django-json-api/django-rest-framework-json-api;More than 100;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);;Open Source Software;No;Yes;Unit testing,Integration testing,Validation testing;;Statement/Line coverage,Branch coverage;;Yes, I know. (Please specify in the text box below);95.90;;pytest;3;Tests;1;;;;1;Yes (Please provide a link to it in the text box below):;https://github.com/django-json-api/django-rest-framework-json-api/blob/main/.github/pull_request_template.md;Yes;Code quality warnings,Code coverage reports,Build checks,Test results;;four eye principle increasing of quality and better understanding of an issue at hand.;Yes;;Yes, both.;checkout, setup-python;Codecov, CodeQL;Yes.;Writing yaml files;Checks are required to pass before merging a PR;A PR had code lines which were not test covered so it became clear that the test is not complete.;Yes.;pyup;;https://github.com/django-json-api/django-rest-framework-json-api/blob/main/docs/CONTRIBUTING.md;Yes;Yes;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
100.0;TRUE;1382;3 to 6 years;3 to 6 years ago;python-discord/bot;10 to 50;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);co-owner;Open Source Software;No;Yes;Unit testing,System testing;;Statement/Line coverage,Branch coverage;;Yes, I know. (Please specify in the text box below);56%;;"Python Unittests
pytest
GitHub CI";3;Code quality or maintainability defects,Functional defects;;1;2;;2;Yes (Please provide a link to it in the text box below):;https://www.pythondiscord.com/pages/guides/pydis-guides/contributing/contributing-guidelines/;Yes;Code quality warnings,Code coverage reports,Build checks,Test results;;In the linked project, it is used to enforce and check that a PR achieves the issue it set out to resolve, and to maintain the quality of the overall code design.;Yes;;Yes, only GitHub Actions.;"Python Setup Action
Docker Build Action
Kubernetes Deployment Action
Shell Commands";;Yes.;The CI is configured in the folder specified by github in the project's repo as YAML files. Changes to the file are submitted as pull requests, and reviewed and approved by the organizational dev-ops team.;The results are automatically attached to the pull-request, and must pass for the PR to be merged (enforced via branch protections).;The project contains certain non-code resource files which are often contributed to by people who don't have the linting and testing tools installed. The CI allows for an easier way for such contributors to submit contributions, without configuring the entire project, as they can just submit the PR and view the results if anything needs fixing.;Yes.;Dependabot;"The contributing guidelines (linked under CONTRIBUTING.md and README.md) are general descriptions of policies and conduct codes. Link: https://www.pythondiscord.com/pages/guides/pydis-guides/contributing/contributing-guidelines/

The link above also includes a more detailed set-up guide for the project. Link: https://www.pythondiscord.com/pages/guides/pydis-guides/contributing/bot/";CONTRIBUTING.md and https://www.pythondiscord.com/pages/guides/pydis-guides/contributing/bot/;Yes;Yes;FALSE;FALSE;TRUE;FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE
100.0;TRUE;1973;1 to 3 years;1 to 3 years ago;flameshot-org/flameshot;Less than 10;Source code contributor;;Academia;No;Yes;Integration testing;;;;;;;;5;Code quality or maintainability defects;;;;;1;Yes (Please provide a link to it in the text box below):;https://github.com/flameshot-org/flameshot/blob/master/docs/CONTRIBUTING.md;Yes;Build checks;;correct my misunderstand of the feature;I don't know.;;Yes, only GitHub Actions.;;;Yes.;;;when I forget format the code, it tells me;I don't know.;;yes, https://github.com/flameshot-org/flameshot#contribute;yes;Yes;Yes;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;49541;3 to 6 years;3 to 6 years ago;gradle/gradle;Less than 10;Source code contributor;;Industry;No;Yes;Unit testing,Integration testing;;;;No, this information is not on the GitHub page of the project.;;;JUnit;1;Other (Please specify the subject and number of comments in the text box below);;;;"appreciation; 1";1;Yes (Please provide a link to it in the text box below):;https://github.com/gradle/gradle/blob/master/.github/PULL_REQUEST_TEMPLATE.md#contributor-checklist;Yes;Build checks,Other (Please specify in the text box below);DCO;;I don't know.;Checkstyle;Yes, only GitHub Actions.;build, test, notify;;Yes.;via yaml file;near immediately on fail, by email notification;to fix my mistake;Yes.;Dependaboy;Yes, no it's too bothering;Yes;Yes;Yes;FALSE;TRUE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE
100.0;TRUE;1654;7 to 10 years;3 to 6 years ago;gavlyukovskiy/spring-boot-data-source-decorator;Less than 10;Maintainer / Integrator / Project (co-)owner / Tech lead (Please specify in the text box below);Maintainer;Industry,Open Source Software;No;Yes;Unit testing,Integration testing;;Statement/Line coverage,Branch coverage;;Yes, I know. (Please specify in the text box below);90%;;JUnit, jacoco, Mockito, Spring Test extensions.;3;Tests,Other (Please specify the subject and number of comments in the text box below);There were some flaky test failures;;;1. Updating release notes. 2. Discussion regarding the design pros and cons;2;No.;;Yes;Build checks,Test results;;Make sure that release is working;Yes;;Yes, only GitHub Actions.;actions/setup-java, actuons/cache;;Yes.;Reading docs, trying out in a separate branch. Sometimes looking at other more complicated projects - pgjdbc for example.;During PRs, after each commit to main;Good to see test failures, to make sure everything works. Good to adapt to a coding style of a project.;No.;;No;No, but project is buildable by a single gradle command;Yes;Yes;FALSE;TRUE;TRUE;FALSE;TRUE;TRUE;FALSE;FALSE;FALSE;TRUE;TRUE;FALSE;FALSE
